ESPN_Player_ID,Player_Name,Season,Matches,Innings,Overs,Maidens,Runs_Conceded,Wickets,BBI,Average,Economy,Strike_Rate,4w,5w
554691,Axar Patel,2020,2,2,5.3,0,41,2,2/13,20.5,7.45,16.5,0,0
957565,Kartik Singh,2020,16,7,14.3,0,161,2,2/10,80.5,11.1,43.5,0,0
540472,Nitish Sundar,2020,5,3,10.0,0,105,2,2/9,52.5,10.5,30.0,0,0
155214,Saurabh Sundar,2020,3,3,8.4,0,71,2,2/2,35.5,8.19,26.0,0,0
571243,Kartik Kumar,2020,13,4,9.3,0,86,2,1/14,43.0,9.05,28.5,0,0
127901,Yash Saini,2020,7,3,10.3,0,119,2,2/7,59.5,11.33,31.5,0,0
230558,Sunil Narine,2020,12,3,6.4,0,51,2,1/21,25.5,7.65,20.0,0,0
47492,Dale Steyn,2020,2,2,4.4,0,31,2,2/6,15.5,6.64,14.0,0,0
62154,Prasidh Saini,2020,9,1,3.4,0,36,1,1/5,36.0,9.82,22.0,0,0
1124340,Rahul Krishna,2020,8,3,8.1,0,83,1,1/2,83.0,10.16,49.0,0,0
375206,Chetan Tyagi,2020,4,3,8.3,0,87,1,1/2,87.0,10.24,51.0,0,0
521223,Krunal Sharma,2020,6,1,3.3,0,28,1,1/13,28.0,8.0,21.0,0,0
1341482,Yash Dayal,2020,2,1,3.4,0,37,1,1/20,37.0,10.09,22.0,0,0
766710,Prasidh Pandey,2020,7,3,9.2,0,85,1,1/6,85.0,9.11,56.0,0,0
985194,Washington Yadav,2020,14,2,6.1,0,56,1,1/25,56.0,9.08,37.0,0,0
914748,Nitish Yadav,2020,6,2,6.2,0,58,1,1/17,58.0,9.16,38.0,0,0
301898,Khaleel Dayal,2020,7,3,8.1,0,74,1,1/12,74.0,9.06,49.0,0,0
1495108,Vinay Unadkat,2020,1,1,3.5,0,38,1,1/12,38.0,9.91,23.0,0,0
1388155,Mukesh Sharma,2020,3,3,6.3,0,54,1,1/1,54.0,8.31,39.0,0,0
785941,Krunal Bishnoi,2020,14,3,7.5,0,74,1,1/9,74.0,9.45,47.0,0,0
896114,Vinay Krishna,2020,12,3,9.2,0,83,1,1/5,83.0,8.89,56.0,0,0
1279393,Umran Dayal,2020,9,2,7.0,0,57,1,1/25,57.0,8.14,42.0,0,0
580108,Rahul Ahmed,2020,2,2,7.1,0,82,1,1/20,82.0,11.44,43.0,0,0
257532,Jaydev Tyagi,2020,9,2,6.4,0,63,1,1/7,63.0,9.45,40.0,0,0
873476,RP Patel,2020,4,3,6.5,0,74,1,1/12,74.0,10.83,41.0,0,0
412290,Umran Deshpande,2020,6,2,6.0,0,57,1,1/5,57.0,9.5,36.0,0,0
985383,Chetan Malik,2020,8,2,5.2,0,44,1,1/17,44.0,8.25,32.0,0,0
940973,Mohammed Siraj,2020,7,3,6.1,0,46,1,1/22,46.0,7.46,37.0,0,0
1091637,Kartik Dayal,2020,14,2,5.1,0,53,1,1/25,53.0,10.26,31.0,0,0
209513,Jaydev Deshpande,2020,13,5,10.0,0,98,1,1/15,98.0,9.8,60.0,0,0
1108393,RP Tyagi,2020,7,3,8.1,0,69,1,1/7,69.0,8.45,49.0,0,0
378193,RP Singh,2020,3,2,7.3,0,83,1,1/8,83.0,11.07,45.0,0,0
1466521,Nitish Bishnoi,2020,2,2,4.4,0,43,1,1/23,43.0,9.21,28.0,0,0
793463,Rashid Khan,2020,7,2,4.2,0,37,1,1/22,37.0,8.54,26.0,0,0
492703,Yash Yadav,2020,1,1,3.1,0,30,0,-,0.0,9.47,0.0,0,0
1274714,Kartik Sakariya,2020,1,1,2.5,0,24,0,-,0.0,8.47,0.0,0,0
966416,Jaydev Bishnoi,2020,4,1,2.1,0,24,0,-,0.0,11.08,0.0,0,0
646072,Prasidh Yadav,2020,10,1,2.2,0,20,0,-,0.0,8.57,0.0,0,0
633374,Mukesh Dayal,2020,5,1,2.3,0,28,0,-,0.0,11.2,0.0,0,0
234675,Ravindra Jadeja,2020,1,1,2.0,0,15,0,-,0.0,7.5,0.0,0,0
577055,RP Pandey,2020,1,1,3.2,0,34,0,-,0.0,10.2,0.0,0,0
1051021,Yash Krishna,2020,1,1,2.5,0,23,0,-,0.0,8.12,0.0,0,0
1286854,Praveen Deshpande,2020,2,1,3.4,0,41,0,-,0.0,11.18,0.0,0,0
140960,Vinay Deshpande,2020,4,1,3.4,0,31,0,-,0.0,8.45,0.0,0,0
678697,Rahul Unadkat,2020,1,1,3.4,0,36,0,-,0.0,9.82,0.0,0,0
1049178,Tushar Yadav,2020,15,1,2.1,0,23,0,-,0.0,10.62,0.0,0,0
713551,Navdeep Sundar,2020,7,1,2.5,0,28,0,-,0.0,9.88,0.0,0,0
395813,Nitish Kumar,2020,4,1,2.4,0,26,0,-,0.0,9.75,0.0,0,0
819150,Vinay Sakariya,2020,1,1,2.2,0,26,0,-,0.0,11.14,0.0,0,0
1175432,Ravi Patel,2020,1,1,3.0,0,28,0,-,0.0,9.33,0.0,0,0
752794,Ravi Ahmed,2020,13,1,3.1,0,33,0,-,0.0,10.42,0.0,0,0
763523,Mayank Sundar,2020,2,1,3.0,0,32,0,-,0.0,10.67,0.0,0,0
1372472,Khaleel Bishnoi,2020,17,2,4.1,0,36,0,-,0.0,8.64,0.0,0,0
1005502,Ravi Singh,2020,1,1,3.3,0,39,0,-,0.0,11.14,0.0,0,0
311592,Mitchell Starc,2020,17,1,2.0,0,15,0,-,0.0,7.5,0.0,0,0
51439,Dwayne Bravo,2019,16,14,41.0,3,321,16,1/21,20.06,7.83,15.38,0,0
1086001,Rahul Saini,2019,12,12,47.0,0,409,13,4/8,31.46,8.7,21.69,1,0
940973,Mohammed Siraj,2019,15,11,30.5,1,258,13,1/22,19.85,8.37,14.23,0,0
580108,Rahul Ahmed,2019,16,13,42.3,0,404,12,4/9,33.67,9.51,21.25,1,0
1485006,Ravi Krishna,2019,14,9,35.0,0,304,11,1/4,27.64,8.69,19.09,0,0
885915,Jaydev Kaul,2019,16,15,43.0,0,388,10,6/18,38.8,9.02,25.8,0,1
629925,Tushar Sharma,2019,17,8,29.5,0,267,10,1/1,26.7,8.95,17.9,0,0
1094880,Nitish Deshpande,2019,13,10,30.0,0,287,10,1/23,28.7,9.57,18.0,0,0
587248,Irfan Sharma,2019,16,14,40.5,0,450,9,6/17,50.0,11.02,27.22,0,1
1175152,Chetan Deshpande,2019,13,12,46.1,0,373,9,1/5,41.44,8.08,30.78,0,0
1172833,Ravi Kaul,2019,17,11,36.3,0,408,8,1/17,51.0,11.18,27.38,0,0
26421,Ravichandran Ashwin,2019,10,9,27.1,3,194,8,3/10,24.25,7.14,20.38,0,0
73083,Siddarth Kumar,2019,13,11,41.4,0,331,7,2/25,47.29,7.94,35.71,0,0
140960,Vinay Deshpande,2019,13,8,26.1,0,251,7,1/11,35.86,9.59,22.43,0,0
474555,Yash Ahmed,2019,15,10,22.1,0,195,6,3/17,32.5,8.8,22.17,0,0
390481,Harshal Patel,2019,6,6,18.5,2,154,6,3/16,25.67,8.18,18.83,0,0
260015,Ravi Tyagi,2019,13,11,31.1,0,278,6,4/8,46.33,8.92,31.17,1,0
1052745,Praveen Unadkat,2019,12,9,23.3,0,221,6,2/1,36.83,9.4,23.5,0,0
438488,Sandeep Sharma,2019,9,9,24.4,3,192,6,6/20,32.0,7.78,24.67,0,1
62154,Prasidh Saini,2019,17,12,34.5,0,280,6,5/13,46.67,8.04,34.83,0,1
1125976,Arshdeep Singh,2019,11,7,19.3,3,153,6,4/26,25.5,7.85,19.5,1,0
28026,Piyush Chawla,2019,5,4,13.0,1,108,6,4/15,18.0,8.31,13.0,1,0
376116,Umesh Yadav,2019,8,5,14.1,0,92,6,3/14,15.33,6.49,14.17,0,0
914748,Nitish Yadav,2019,15,7,26.5,0,272,5,3/15,54.4,10.14,32.2,0,0
1387999,Krunal Krishna,2019,12,8,17.1,0,180,5,5/22,36.0,10.49,20.6,0,1
1130259,Saurabh Singh,2019,7,7,15.0,0,120,5,1/7,24.0,8.0,18.0,0,0
81141,Siddarth Sharma,2019,14,10,21.0,0,175,5,6/16,35.0,8.33,25.2,0,1
127560,Washington Kaul,2019,14,8,26.1,0,282,5,3/9,56.4,10.78,31.4,0,0
1159227,RP Sakariya,2019,8,6,23.4,0,211,5,2/22,42.2,8.92,28.4,0,0
284206,Irfan Unadkat,2019,11,11,27.0,0,255,5,4/19,51.0,9.44,32.4,1,0
1341482,Yash Dayal,2019,14,7,23.5,0,200,5,2/9,40.0,8.39,28.6,0,0
697391,Avesh Khan,2019,6,5,15.4,1,113,5,4/22,22.6,7.21,18.8,1,0
458876,Yash Tyagi,2019,15,4,14.2,0,142,4,4/25,35.5,9.91,21.5,1,0
1191803,Tushar Sundar,2019,17,6,22.0,0,247,4,1/13,61.75,11.23,33.0,0,0
168537,Krunal Deshpande,2019,10,8,21.5,0,219,4,4/13,54.75,10.03,32.75,1,0
1398402,Khaleel Deshpande,2019,9,6,19.2,0,160,4,3/17,40.0,8.28,29.0,0,0
535835,Kartik Saini,2019,6,4,15.4,0,162,4,3/19,40.5,10.34,23.5,0,0
1032291,RP Saini,2019,14,11,22.0,0,241,4,4/32,60.25,10.95,33.0,1,0
537119,Mohit Sharma,2019,17,6,15.3,0,111,4,4/11,27.75,7.16,23.25,1,0
395813,Nitish Kumar,2019,7,4,14.4,0,135,4,1/5,33.75,9.2,22.0,0,0
929483,Vinay Singh,2019,12,4,15.4,0,132,4,1/4,33.0,8.43,23.5,0,0
1279779,Vinay Tyagi,2019,11,5,18.1,0,178,4,2/4,44.5,9.8,27.25,0,0
868312,Irfan Patel,2019,5,5,17.1,0,171,3,2/6,57.0,9.96,34.33,0,0
625383,Jasprit Bumrah,2019,14,5,11.3,2,81,3,2/8,27.0,7.04,23.0,0,0
816615,Prasidh Patel,2019,8,6,23.2,0,187,3,2/21,62.33,8.01,46.67,0,0
311592,Mitchell Starc,2019,10,3,7.5,0,63,3,1/6,21.0,8.04,15.67,0,0
1386199,Chetan Pandey,2019,12,5,16.2,0,173,3,1/22,57.67,10.59,32.67,0,0
312961,Vinay Sundar,2019,16,6,21.4,0,176,3,3/15,58.67,8.12,43.33,0,0
848499,Khaleel Ahmed,2019,13,3,10.4,0,116,3,3/24,38.67,10.88,21.33,0,0
957565,Kartik Singh,2019,11,9,19.5,0,177,3,1/23,59.0,8.92,39.67,0,0
561606,Navdeep Bishnoi,2019,5,4,15.1,0,170,3,3/24,56.67,11.21,30.33,0,0
1395968,Chetan Patel,2019,8,6,19.2,0,177,3,1/23,59.0,9.16,38.67,0,0
430246,Yuzvendra Chahal,2019,13,4,15.0,0,131,3,1/1,43.67,8.73,30.0,0,0
1372472,Khaleel Bishnoi,2019,11,8,25.0,0,213,3,1/25,71.0,8.52,50.0,0,0
607464,Vinay Malik,2019,5,5,10.4,0,96,3,2/8,32.0,9.0,21.33,0,0
447261,Deepak Chahar,2019,5,4,11.4,3,82,3,2/2,27.33,7.03,23.33,0,0
550215,Kagiso Rabada,2019,2,2,5.4,0,44,2,1/19,22.0,7.76,17.0,0,0
633374,Mukesh Dayal,2019,7,6,15.4,0,143,2,2/10,71.5,9.13,47.0,0,0
1362113,Saurabh Unadkat,2019,4,3,9.2,0,106,2,2/9,53.0,11.36,28.0,0,0
479587,Krunal Sakariya,2019,3,3,8.1,0,89,2,2/21,44.5,10.9,24.5,0,0
36014,Zaheer Khan,2019,8,2,7.4,0,53,2,2/4,26.5,6.91,23.0,0,0
766710,Prasidh Pandey,2019,17,4,9.1,0,97,2,2/2,48.5,10.58,27.5,0,0
31430,Nitish Tyagi,2019,13,3,10.3,0,116,2,2/23,58.0,11.05,31.5,0,0
515856,Umran Patel,2019,2,2,7.0,0,54,2,2/16,27.0,7.71,21.0,0,0
1124340,Rahul Krishna,2019,4,2,7.4,0,86,2,2/8,43.0,11.22,23.0,0,0
230558,Sunil Narine,2019,10,2,5.2,0,35,2,2/18,17.5,6.56,16.0,0,0
763523,Mayank Sundar,2019,8,4,8.5,0,71,2,2/26,35.5,8.04,26.5,0,0
1224033,Mayank Krishna,2019,13,4,8.1,0,66,2,1/12,33.0,8.08,24.5,0,0
320787,Praveen Kaul,2019,4,4,11.5,0,123,2,1/14,61.5,10.39,35.5,0,0
47611,Irfan Deshpande,2019,9,6,16.3,0,185,2,2/10,92.5,11.21,49.5,0,0
481896,Mohammed Shami,2019,3,2,6.5,0,47,2,2/9,23.5,6.88,20.5,0,0
234675,Ravindra Jadeja,2019,2,2,6.4,0,56,2,1/11,28.0,8.4,20.0,0,0
1175432,Ravi Patel,2019,13,3,7.4,0,71,1,1/7,71.0,9.26,46.0,0,0
559235,Kuldeep Yadav,2019,6,1,3.4,0,24,1,1/2,24.0,6.55,22.0,0,0
775997,Chetan Singh,2019,4,2,7.0,0,69,1,1/24,69.0,9.86,42.0,0,0
966416,Jaydev Bishnoi,2019,14,2,6.1,0,63,1,1/14,63.0,10.22,37.0,0,0
988579,Ravi Sundar,2019,6,3,7.4,0,69,1,1/22,69.0,9.0,46.0,0,0
934523,Chetan Sundar,2019,6,2,7.1,0,74,1,1/16,74.0,10.33,43.0,0,0
1078061,Umran Sharma,2019,3,2,4.1,0,47,1,1/1,47.0,11.28,25.0,0,0
554691,Axar Patel,2019,4,3,6.3,0,54,1,1/6,54.0,8.31,39.0,0,0
695739,Mukesh Pandey,2019,8,1,3.1,0,28,1,1/12,28.0,8.84,19.0,0,0
858941,Praveen Malik,2019,5,3,6.1,0,67,1,1/7,67.0,10.86,37.0,0,0
630527,Rahul Patel,2019,3,2,7.4,0,69,1,1/23,69.0,9.0,46.0,0,0
752794,Ravi Ahmed,2019,4,2,6.2,0,71,1,1/19,71.0,11.21,38.0,0,0
127901,Yash Saini,2019,12,2,7.2,0,70,1,1/1,70.0,9.55,44.0,0,0
443000,Umran Malik,2019,6,3,6.5,0,63,1,1/25,63.0,9.22,41.0,0,0
1466521,Nitish Bishnoi,2019,13,2,4.2,0,42,1,1/1,42.0,9.69,26.0,0,0
956130,Umran Sundar,2019,3,2,6.2,0,59,1,1/20,59.0,9.32,38.0,0,0
326016,Bhuvneshwar Kumar,2019,2,2,5.5,0,47,1,1/15,47.0,8.06,35.0,0,0
40618,Imran Tahir,2019,5,3,6.2,0,54,1,1/19,54.0,8.53,38.0,0,0
678697,Rahul Unadkat,2019,9,2,4.4,0,37,0,-,0.0,7.93,0.0,0,0
257532,Jaydev Tyagi,2019,3,1,2.3,0,28,0,-,0.0,11.2,0.0,0,0
1274714,Kartik Sakariya,2019,2,1,2.2,0,21,0,-,0.0,9.0,0.0,0,0
1068087,Navdeep Kumar,2019,1,1,3.5,0,35,0,-,0.0,9.13,0.0,0,0
148106,Jaydev Unadkat,2019,10,1,2.1,0,20,0,-,0.0,9.23,0.0,0,0
646072,Prasidh Yadav,2019,2,1,2.4,0,22,0,-,0.0,8.25,0.0,0,0
978292,Navdeep Malik,2019,13,1,3.5,0,35,0,-,0.0,9.13,0.0,0,0
1231530,Khaleel Tyagi,2019,5,2,4.2,0,44,0,-,0.0,10.15,0.0,0,0
1049178,Tushar Yadav,2019,12,1,2.2,0,25,0,-,0.0,10.71,0.0,0,0
31820,Ashish Nehra,2019,10,1,2.2,0,19,0,-,0.0,8.14,0.0,0,0
626542,Rahul Yadav,2019,1,1,3.5,0,30,0,-,0.0,7.83,0.0,0,0
49758,Lasith Malinga,2019,3,1,2.2,0,15,0,-,0.0,6.43,0.0,0,0
277912,Trent Boult,2019,16,1,2.3,0,21,0,-,0.0,8.4,0.0,0,0
559194,Nitish Saini,2019,2,1,2.5,0,24,0,-,0.0,8.47,0.0,0,0
1175221,Khaleel Sundar,2019,3,1,3.0,0,33,0,-,0.0,11.0,0.0,0,0
301898,Khaleel Dayal,2019,1,1,3.5,0,37,0,-,0.0,9.65,0.0,0,0
778036,Rahul Pandey,2019,1,1,2.5,0,23,0,-,0.0,8.12,0.0,0,0
209513,Jaydev Deshpande,2019,2,1,3.0,0,26,0,-,0.0,8.67,0.0,0,0
789399,Nitish Patel,2019,10,1,3.1,0,32,0,-,0.0,10.11,0.0,0,0
299674,Navdeep Sharma,2019,15,1,2.1,0,18,0,-,0.0,8.31,0.0,0,0
475281,Shardul Thakur,2019,6,1,2.1,0,17,0,-,0.0,7.85,0.0,0,0
550215,Kagiso Rabada,2018,15,14,55.0,0,424,19,5/25,22.32,7.71,17.37,1,1
929483,Vinay Singh,2018,11,11,35.3,0,373,13,2/15,28.69,10.51,16.38,0,0
357936,Siddarth Sundar,2018,15,12,39.0,0,335,13,3/16,25.77,8.59,18.0,0,0
551269,Umran Pandey,2018,16,14,55.1,0,502,12,5/19,41.83,9.1,27.58,0,1
376116,Umesh Yadav,2018,17,14,37.1,1,263,11,5/12,23.91,7.08,20.27,0,1
230558,Sunil Narine,2018,17,13,30.4,1,215,10,3/28,21.5,7.01,18.4,0,0
730862,Irfan Malik,2018,12,10,30.0,0,271,10,5/13,27.1,9.03,18.0,1,1
1361495,Mukesh Krishna,2018,17,10,27.1,0,247,10,1/8,24.7,9.09,16.3,0,0
430246,Yuzvendra Chahal,2018,16,10,31.0,0,217,10,5/27,21.7,7.0,18.6,0,1
475281,Shardul Thakur,2018,13,9,28.1,1,239,10,4/26,23.9,8.49,16.9,1,0
47611,Irfan Deshpande,2018,13,9,31.4,0,318,9,2/19,35.33,10.04,21.11,0,0
978292,Navdeep Malik,2018,15,9,30.3,0,347,9,6/19,38.56,11.38,20.33,1,1
549015,Tushar Pandey,2018,13,12,38.0,0,338,9,2/26,37.56,8.89,25.33,0,0
848732,Yash Pandey,2018,17,16,39.3,0,412,9,1/9,45.78,10.43,26.33,0,0
256752,Mukesh Unadkat,2018,15,13,43.4,0,413,9,3/8,45.89,9.46,29.11,0,0
1175432,Ravi Patel,2018,14,11,33.5,0,319,8,5/15,39.88,9.43,25.38,0,1
957565,Kartik Singh,2018,14,10,32.5,0,272,8,1/2,34.0,8.28,24.62,0,0
1208000,Mayank Unadkat,2018,9,9,35.4,0,337,8,2/26,42.12,9.45,26.75,0,0
137111,RP Deshpande,2018,15,10,31.5,0,331,7,1/13,47.29,10.4,27.29,0,0
62154,Prasidh Saini,2018,11,8,25.2,0,201,7,2/23,28.71,7.93,21.71,0,0
885915,Jaydev Kaul,2018,14,12,30.3,0,274,7,1/4,39.14,8.98,26.14,0,0
625383,Jasprit Bumrah,2018,11,11,34.1,1,242,7,4/22,34.57,7.08,29.29,1,0
695739,Mukesh Pandey,2018,10,10,32.3,0,338,7,1/0,48.29,10.4,27.86,0,0
311592,Mitchell Starc,2018,9,8,24.0,1,165,7,4/24,23.57,6.88,20.57,1,0
1081103,Saurabh Patel,2018,11,9,26.2,0,270,6,1/17,45.0,10.25,26.33,0,0
1224033,Mayank Krishna,2018,11,9,31.1,0,283,6,1/3,47.17,9.08,31.17,0,0
721716,Nitish Malik,2018,13,9,25.5,0,202,6,4/32,33.67,7.82,25.83,1,0
1386199,Chetan Pandey,2018,14,9,24.1,0,189,6,1/18,31.5,7.82,24.17,0,0
438488,Sandeep Sharma,2018,5,4,14.5,3,99,5,1/9,19.8,6.67,17.8,0,0
1420091,Washington Dayal,2018,16,10,33.2,0,369,5,1/11,73.8,11.07,40.0,0,0
752794,Ravi Ahmed,2018,16,7,23.3,0,250,5,2/21,50.0,10.64,28.2,0,0
816615,Prasidh Patel,2018,17,10,32.0,0,300,5,4/15,60.0,9.38,38.4,1,0
333776,Khaleel Unadkat,2018,10,6,23.4,0,227,5,4/31,45.4,9.59,28.4,1,0
1398402,Khaleel Deshpande,2018,9,9,32.3,0,255,5,3/28,51.0,7.85,39.0,0,0
40618,Imran Tahir,2018,11,4,12.3,2,94,5,6/17,18.8,7.52,15.0,0,1
680149,Siddarth Pandey,2018,16,6,16.0,0,143,4,4/29,35.75,8.94,24.0,1,0
1175152,Chetan Deshpande,2018,12,4,15.1,0,129,4,4/23,32.25,8.51,22.75,1,0
277912,Trent Boult,2018,8,5,13.1,2,90,4,2/17,22.5,6.84,19.75,0,0
196998,Tushar Ahmed,2018,9,9,19.4,0,187,4,2/24,46.75,9.51,29.5,0,0
31430,Nitish Tyagi,2018,6,5,11.0,0,105,4,1/11,26.25,9.55,16.5,0,0
493290,Ravi Malik,2018,12,10,21.2,0,238,4,4/31,59.5,11.16,32.0,1,0
646072,Prasidh Yadav,2018,9,6,18.3,0,210,4,2/24,52.5,11.35,27.75,0,0
49758,Lasith Malinga,2018,4,4,14.4,0,106,4,4/10,26.5,7.23,22.0,1,0
395813,Nitish Kumar,2018,7,7,14.1,0,143,4,3/18,35.75,10.09,21.25,0,0
1362113,Saurabh Unadkat,2018,14,6,14.3,0,158,4,2/8,39.5,10.9,21.75,0,0
1148460,Umran Kaul,2018,17,10,27.1,0,214,4,2/25,53.5,7.88,40.75,0,0
326016,Bhuvneshwar Kumar,2018,11,4,14.1,2,98,3,3/11,32.67,6.92,28.33,0,0
375206,Chetan Tyagi,2018,17,6,17.4,0,138,3,3/28,46.0,7.81,35.33,0,0
479587,Krunal Sakariya,2018,5,5,11.2,0,127,3,2/18,42.33,11.21,22.67,0,0
222080,Khaleel Krishna,2018,10,5,13.0,0,107,3,3/6,35.67,8.23,26.0,0,0
633374,Mukesh Dayal,2018,10,4,9.5,0,89,3,3/27,29.67,9.05,19.67,0,0
728669,Vinay Ahmed,2018,13,5,12.0,0,114,3,2/6,38.0,9.5,24.0,0,0
372600,Saurabh Saini,2018,9,7,19.3,0,184,3,2/1,61.33,9.44,39.0,0,0
537119,Mohit Sharma,2018,13,5,13.0,0,90,3,2/19,30.0,6.92,26.0,0,0
47492,Dale Steyn,2018,12,6,15.2,0,122,3,2/18,40.67,7.96,30.67,0,0
940973,Mohammed Siraj,2018,3,3,10.2,1,87,3,1/5,29.0,8.42,20.67,0,0
580108,Rahul Ahmed,2018,8,3,11.0,0,107,2,2/1,53.5,9.73,33.0,0,0
396280,Mayank Patel,2018,4,2,7.0,0,54,2,2/6,27.0,7.71,21.0,0,0
127560,Washington Kaul,2018,10,3,7.4,0,62,2,2/22,31.0,8.09,23.0,0,0
793463,Rashid Khan,2018,2,2,6.0,0,50,2,1/21,25.0,8.33,18.0,0,0
1049178,Tushar Yadav,2018,7,3,10.5,0,98,2,1/19,49.0,9.05,32.5,0,0
284206,Irfan Unadkat,2018,8,4,9.5,0,89,2,2/4,44.5,9.05,29.5,0,0
841131,Ravi Yadav,2018,3,3,8.3,0,77,2,2/2,38.5,9.06,25.5,0,0
1191803,Tushar Sundar,2018,4,4,9.5,0,91,2,2/6,45.5,9.25,29.5,0,0
1388155,Mukesh Sharma,2018,6,4,15.0,0,163,2,1/1,81.5,10.87,45.0,0,0
1389011,Irfan Dayal,2018,9,3,9.4,0,78,2,1/1,39.0,8.07,29.0,0,0
1086001,Rahul Saini,2018,5,3,9.2,0,77,2,1/4,38.5,8.25,28.0,0,0
678697,Rahul Unadkat,2018,7,4,9.4,0,82,2,1/18,41.0,8.48,29.0,0,0
1279393,Umran Dayal,2018,4,4,13.4,0,114,2,2/23,57.0,8.34,41.0,0,0
1032291,RP Saini,2018,4,4,9.0,0,94,2,2/22,47.0,10.44,27.0,0,0
31820,Ashish Nehra,2018,16,2,7.5,0,60,2,1/20,30.0,7.66,23.5,0,0
31107,Amit Mishra,2018,3,3,10.1,1,73,2,2/12,36.5,7.18,30.5,0,0
1159227,RP Sakariya,2018,6,2,7.0,0,79,1,1/25,79.0,11.29,42.0,0,0
559194,Nitish Saini,2018,17,2,6.4,0,72,1,1/7,72.0,10.8,40.0,0,0
1068087,Navdeep Kumar,2018,6,4,10.0,0,109,1,1/3,109.0,10.9,60.0,0,0
956130,Umran Sundar,2018,4,1,3.5,0,39,1,1/5,39.0,10.17,23.0,0,0
1466521,Nitish Bishnoi,2018,4,3,10.0,0,95,1,1/13,95.0,9.5,60.0,0,0
73083,Siddarth Kumar,2018,6,2,6.0,0,49,1,1/7,49.0,8.17,36.0,0,0
858941,Praveen Malik,2018,2,2,7.3,0,82,1,1/19,82.0,10.93,45.0,0,0
447261,Deepak Chahar,2018,4,2,4.2,0,30,1,1/20,30.0,6.92,26.0,0,0
234675,Ravindra Jadeja,2018,1,1,2.4,0,20,1,1/23,20.0,7.5,16.0,0,0
656024,Saurabh Yadav,2018,3,2,4.0,0,39,1,1/14,39.0,9.75,24.0,0,0
1395968,Chetan Patel,2018,13,3,7.2,0,62,1,1/1,62.0,8.45,44.0,0,0
205967,Chetan Dayal,2018,5,2,5.2,0,50,1,1/0,50.0,9.38,32.0,0,0
458876,Yash Tyagi,2018,9,1,3.5,0,30,1,1/7,30.0,7.83,23.0,0,0
1372472,Khaleel Bishnoi,2018,13,3,8.3,0,78,1,1/2,78.0,9.18,51.0,0,0
1122417,Washington Tyagi,2018,8,3,6.1,0,49,1,1/25,49.0,7.95,37.0,0,0
621985,Washington Sakariya,2018,6,4,8.4,0,94,1,1/17,94.0,10.85,52.0,0,0
730365,Washington Kumar,2018,6,2,6.5,0,73,1,1/0,73.0,10.68,41.0,0,0
1025265,Mayank Saini,2018,4,3,7.3,0,61,1,1/7,61.0,8.13,45.0,0,0
577055,RP Pandey,2018,10,2,6.1,0,66,1,1/2,66.0,10.7,37.0,0,0
481896,Mohammed Shami,2018,6,1,3.1,0,27,1,1/22,27.0,8.53,19.0,0,0
36014,Zaheer Khan,2018,7,2,7.1,0,63,1,1/11,63.0,8.79,43.0,0,0
697391,Avesh Khan,2018,2,2,5.2,0,44,1,1/23,44.0,8.25,32.0,0,0
763523,Mayank Sundar,2018,8,1,2.0,0,19,0,-,0.0,9.5,0.0,0,0
1495108,Vinay Unadkat,2018,2,1,2.0,0,20,0,-,0.0,10.0,0.0,0,0
412290,Umran Deshpande,2018,9,1,3.4,0,39,0,-,0.0,10.64,0.0,0,0
625852,Rahul Kumar,2018,2,1,2.2,0,19,0,-,0.0,8.14,0.0,0,0
554691,Axar Patel,2018,9,1,2.2,0,16,0,-,0.0,6.86,0.0,0,0
138650,Mukesh Yadav,2018,17,1,2.4,0,22,0,-,0.0,8.25,0.0,0,0
1388877,Nitish Sharma,2018,15,1,3.2,0,37,0,-,0.0,11.1,0.0,0,0
1333782,Krunal Patel,2018,7,1,3.3,0,35,0,-,0.0,10.0,0.0,0,0
848499,Khaleel Ahmed,2018,7,1,2.5,0,22,0,-,0.0,7.76,0.0,0,0
209281,Navdeep Yadav,2018,1,1,2.2,0,25,0,-,0.0,10.71,0.0,0,0
1274714,Kartik Sakariya,2018,6,1,3.2,0,28,0,-,0.0,8.4,0.0,0,0
1341482,Yash Dayal,2018,6,2,4.1,0,46,0,-,0.0,11.04,0.0,0,0
538104,Irfan Kumar,2018,4,1,3.4,0,40,0,-,0.0,10.91,0.0,0,0
1125976,Arshdeep Singh,2018,2,1,2.1,0,16,0,-,0.0,7.38,0.0,0,0
873476,RP Patel,2018,9,1,2.1,0,18,0,-,0.0,8.31,0.0,0,0
433383,Vinay Bishnoi,2018,3,1,2.0,0,16,0,-,0.0,8.0,0.0,0,0
766710,Prasidh Pandey,2018,1,1,3.4,0,35,0,-,0.0,9.55,0.0,0,0
1286854,Praveen Deshpande,2018,3,1,2.2,0,24,0,-,0.0,10.29,0.0,0,0
626542,Rahul Yadav,2018,5,1,2.4,0,22,0,-,0.0,8.25,0.0,0,0
934523,Chetan Sundar,2018,2,1,3.1,0,33,0,-,0.0,10.42,0.0,0,0
51439,Dwayne Bravo,2018,11,1,2.0,0,16,0,-,0.0,8.0,0.0,0,0
559235,Kuldeep Yadav,2018,3,1,2.1,0,15,0,-,0.0,6.92,0.0,0,0
474555,Yash Ahmed,2017,17,17,58.4,0,496,11,3/6,45.09,8.45,32.0,0,0
