season,Player,Player_ID,Team,Matches,Batting_Runs,Batting_Balls,Batting_Dismissals,Batting_Average,Strike_Rate,Fours,Sixes,Bowling_Balls,Overs,Bowling_Runs_Conceded,Bowling_Wickets,Bowling_Strike_Rate,Economy,Dot_Balls,Dot_Ball_Pct,Team_Matches,Team_Wins,Team_Losses,Team_No_Results,Team_Win_Pct,Team_Points,ESPN_Player_ID,Photo_URL,ESPN_Profile_URL
2022,LH Ferguson,2f9d0389,Gujarat Titans,13,5,4,2,2.5,125.0,1,0,286,47.67,427,12,23.83,8.96,110,38.46,16,12,4,0,75.0,24,2f9d0389,https://a.espncdn.com/i/headshots/cricket/players/full/2f9d0389.png,https://www.espncricinfo.com/cricketers/lh-ferguson-2f9d0389
2022,LS Livingstone,50c6bc2b,Punjab Kings,14,437,238,12,36.42,183.61,29,34,138,23.0,202,6,23.0,8.78,38,27.54,14,7,7,0,50.0,14,50c6bc2b,https://a.espncdn.com/i/headshots/cricket/players/full/50c6bc2b.png,https://www.espncricinfo.com/cricketers/ls-livingstone-50c6bc2b
2022,Lalit Yadav,ad427b5c,Delhi Capitals,12,161,144,6,26.83,111.81,11,7,108,18.0,150,4,27.0,8.33,37,34.26,14,7,7,0,50.0,14,ad427b5c,https://a.espncdn.com/i/headshots/cricket/players/full/ad427b5c.png,https://www.espncricinfo.com/cricketers/lalit-yadav-ad427b5c
2022,M Ashwin,e2db2409,Mumbai Indians,8,12,14,2,6.0,85.71,1,1,174,29.0,228,9,19.33,7.86,65,37.36,14,4,10,0,28.57,8,e2db2409,https://a.espncdn.com/i/headshots/cricket/players/full/e2db2409.png,https://www.espncricinfo.com/cricketers/m-ashwin-e2db2409
2022,M Jansen,81c36ee9,Sunrisers Hyderabad,8,9,7,1,9.0,128.57,0,1,192,32.0,274,7,27.43,8.56,79,41.15,14,6,8,0,42.86,12,81c36ee9,https://a.espncdn.com/i/headshots/cricket/players/full/81c36ee9.png,https://www.espncricinfo.com/cricketers/m-jansen-81c36ee9
2022,M Markande,a9fd84fb,Mumbai Indians,2,0,0,0,,,0,0,42,7.0,57,1,42.0,8.14,10,23.81,14,4,10,0,28.57,8,a9fd84fb,https://a.espncdn.com/i/headshots/cricket/players/full/a9fd84fb.png,https://www.espncricinfo.com/cricketers/m-markande-a9fd84fb
2022,M Pathirana,64839cb3,Chennai Super Kings,2,0,0,0,,,0,0,41,6.83,52,2,20.5,7.61,16,39.02,14,4,10,0,28.57,8,64839cb3,https://a.espncdn.com/i/headshots/cricket/players/full/64839cb3.png,https://www.espncricinfo.com/cricketers/m-pathirana-64839cb3
2022,M Prasidh Krishna,85e0cf10,Rajasthan Royals,17,6,12,1,6.0,50.0,0,0,399,66.5,551,19,21.0,8.29,193,48.37,17,10,7,0,58.82,20,85e0cf10,https://a.espncdn.com/i/headshots/cricket/players/full/85e0cf10.png,https://www.espncricinfo.com/cricketers/m-prasidh-krishna-85e0cf10
2022,M Shahrukh Khan,7dcb9bc9,Punjab Kings,8,117,108,7,16.71,108.33,4,9,0,,0,0,,,0,,14,7,7,0,50.0,14,7dcb9bc9,https://a.espncdn.com/i/headshots/cricket/players/full/7dcb9bc9.png,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-7dcb9bc9
2022,M Theekshana,f24c6701,Chennai Super Kings,9,7,7,1,7.0,100.0,0,1,210,35.0,261,12,17.5,7.46,65,30.95,14,4,10,0,28.57,8,f24c6701,https://a.espncdn.com/i/headshots/cricket/players/full/f24c6701.png,https://www.espncricinfo.com/cricketers/m-theekshana-f24c6701
2022,M Vohra,c03e2850,Lucknow Super Giants,2,19,11,1,19.0,172.73,1,2,0,,0,0,,,0,,15,9,6,0,60.0,18,c03e2850,https://a.espncdn.com/i/headshots/cricket/players/full/c03e2850.png,https://www.espncricinfo.com/cricketers/m-vohra-c03e2850
2022,MA Agarwal,00ea847a,Punjab Kings,13,196,160,12,16.33,122.5,23,6,0,,0,0,,,0,,14,7,7,0,50.0,14,00ea847a,https://a.espncdn.com/i/headshots/cricket/players/full/00ea847a.png,https://www.espncricinfo.com/cricketers/ma-agarwal-00ea847a
2022,MJ Santner,e4a0deae,Chennai Super Kings,6,22,27,2,11.0,81.48,3,0,114,19.0,130,4,28.5,6.84,41,35.96,14,4,10,0,28.57,8,e4a0deae,https://a.espncdn.com/i/headshots/cricket/players/full/e4a0deae.png,https://www.espncricinfo.com/cricketers/mj-santner-e4a0deae
2022,MK Lomror,da934ee8,Royal Challengers Bangalore,7,86,57,5,17.2,150.88,7,4,12,2.0,18,0,,9.0,3,25.0,16,9,7,0,56.25,18,da934ee8,https://a.espncdn.com/i/headshots/cricket/players/full/da934ee8.png,https://www.espncricinfo.com/cricketers/mk-lomror-da934ee8
2022,MK Pandey,93b4fc78,Lucknow Super Giants,6,88,80,6,14.67,110.0,9,2,0,,0,0,,,0,,15,9,6,0,60.0,18,93b4fc78,https://a.espncdn.com/i/headshots/cricket/players/full/93b4fc78.png,https://www.espncricinfo.com/cricketers/mk-pandey-93b4fc78
2022,MM Ali,bb351c23,Chennai Super Kings,10,244,177,10,24.4,137.85,24,11,143,23.83,158,8,17.88,6.63,55,38.46,14,4,10,0,28.57,8,bb351c23,https://a.espncdn.com/i/headshots/cricket/players/full/bb351c23.png,https://www.espncricinfo.com/cricketers/mm-ali-bb351c23
2022,MP Stoinis,d9273ee7,Lucknow Super Giants,11,156,106,7,22.29,147.17,7,13,42,7.0,79,4,10.5,11.29,13,30.95,15,9,6,0,60.0,18,d9273ee7,https://a.espncdn.com/i/headshots/cricket/players/full/d9273ee7.png,https://www.espncricinfo.com/cricketers/mp-stoinis-d9273ee7
2022,MR Marsh,3d8feaf8,Delhi Capitals,8,251,189,7,35.86,132.8,19,14,72,12.0,102,4,18.0,8.5,25,34.72,14,7,7,0,50.0,14,3d8feaf8,https://a.espncdn.com/i/headshots/cricket/players/full/3d8feaf8.png,https://www.espncricinfo.com/cricketers/mr-marsh-3d8feaf8
2022,MS Dhoni,4a8a2e3b,Chennai Super Kings,14,232,186,8,29.0,124.73,21,10,0,,0,0,,,0,,14,4,10,0,28.57,8,4a8a2e3b,https://a.espncdn.com/i/headshots/cricket/players/full/4a8a2e3b.png,https://www.espncricinfo.com/cricketers/ms-dhoni-4a8a2e3b
2022,MS Wade,afa7e784,Gujarat Titans,10,157,138,9,17.44,113.77,23,2,0,,0,0,,,0,,16,12,4,0,75.0,24,afa7e784,https://a.espncdn.com/i/headshots/cricket/players/full/afa7e784.png,https://www.espncricinfo.com/cricketers/ms-wade-afa7e784
2022,Mandeep Singh,c3a96caf,Delhi Capitals,3,18,23,3,6.0,78.26,4,0,0,,0,0,,,0,,14,7,7,0,50.0,14,c3a96caf,https://a.espncdn.com/i/headshots/cricket/players/full/c3a96caf.png,https://www.espncricinfo.com/cricketers/mandeep-singh-c3a96caf
2022,Mohammed Shami,8cf9814c,Gujarat Titans,16,0,0,0,,,0,0,366,61.0,488,20,18.3,8.0,169,46.17,16,12,4,0,75.0,24,8cf9814c,https://a.espncdn.com/i/headshots/cricket/players/full/8cf9814c.png,https://www.espncricinfo.com/cricketers/mohammed-shami-8cf9814c
2022,Mohammed Siraj,2f49c897,Royal Challengers Bangalore,15,30,33,2,15.0,90.91,5,0,306,51.0,514,9,34.0,10.08,122,39.87,16,9,7,0,56.25,18,2f49c897,https://a.espncdn.com/i/headshots/cricket/players/full/2f49c897.png,https://www.espncricinfo.com/cricketers/mohammed-siraj-2f49c897
2022,Mohsin Khan,c33d8116,Lucknow Super Giants,9,23,16,1,23.0,143.75,2,1,198,33.0,197,14,14.14,5.97,105,53.03,15,9,6,0,60.0,18,c33d8116,https://a.espncdn.com/i/headshots/cricket/players/full/c33d8116.png,https://www.espncricinfo.com/cricketers/mohsin-khan-c33d8116
2022,Mukesh Choudhary,765a4731,Chennai Super Kings,13,6,6,0,,100.0,1,0,273,45.5,424,16,17.06,9.32,118,43.22,14,4,10,0,28.57,8,765a4731,https://a.espncdn.com/i/headshots/cricket/players/full/765a4731.png,https://www.espncricinfo.com/cricketers/mukesh-choudhary-765a4731
2022,Mustafizur Rahman,0a8fce53,Delhi Capitals,8,3,5,0,,60.0,0,0,192,32.0,244,8,24.0,7.62,72,37.5,14,7,7,0,50.0,14,0a8fce53,https://a.espncdn.com/i/headshots/cricket/players/full/0a8fce53.png,https://www.espncricinfo.com/cricketers/mustafizur-rahman-0a8fce53
2022,N Jagadeesan,bd54eef5,Chennai Super Kings,2,40,37,1,40.0,108.11,3,1,0,,0,0,,,0,,14,4,10,0,28.57,8,bd54eef5,https://a.espncdn.com/i/headshots/cricket/players/full/bd54eef5.png,https://www.espncricinfo.com/cricketers/n-jagadeesan-bd54eef5
2022,N Pooran,3241e3fd,Sunrisers Hyderabad,14,306,212,8,38.25,144.34,16,21,0,,0,0,,,0,,14,6,8,0,42.86,12,3241e3fd,https://a.espncdn.com/i/headshots/cricket/players/full/3241e3fd.png,https://www.espncricinfo.com/cricketers/n-pooran-3241e3fd
2022,N Rana,fb2d1dda,Kolkata Knight Riders,14,361,249,13,27.77,144.98,29,22,12,2.0,23,0,,11.5,1,8.33,14,6,8,0,42.86,12,fb2d1dda,https://a.espncdn.com/i/headshots/cricket/players/full/fb2d1dda.png,https://www.espncricinfo.com/cricketers/n-rana-fb2d1dda
2022,NM Coulter-Nile,56ab442f,Rajasthan Royals,1,1,2,0,,50.0,0,0,18,3.0,48,0,,16.0,3,16.67,17,10,7,0,58.82,20,56ab442f,https://a.espncdn.com/i/headshots/cricket/players/full/56ab442f.png,https://www.espncricinfo.com/cricketers/nm-coulter-nile-56ab442f
2022,NT Ellis,9eb1455b,Punjab Kings,2,0,2,1,0.0,0.0,0,0,36,6.0,55,3,12.0,9.17,14,38.89,14,7,7,0,50.0,14,9eb1455b,https://a.espncdn.com/i/headshots/cricket/players/full/9eb1455b.png,https://www.espncricinfo.com/cricketers/nt-ellis-9eb1455b
2022,Navdeep Saini,21d4e29b,Rajasthan Royals,2,2,2,1,2.0,100.0,0,0,36,6.0,72,3,12.0,12.0,9,25.0,17,10,7,0,58.82,20,,,
2022,OC McCoy,529eb9e0,Rajasthan Royals,7,8,5,0,,160.0,0,1,155,25.83,237,11,14.09,9.17,47,30.32,17,10,7,0,58.82,20,529eb9e0,https://a.espncdn.com/i/headshots/cricket/players/full/529eb9e0.png,https://www.espncricinfo.com/cricketers/oc-mccoy-529eb9e0
2022,OF Smith,23cca426,Punjab Kings,6,51,44,3,17.0,115.91,1,5,90,15.0,178,6,15.0,11.87,35,38.89,14,7,7,0,50.0,14,23cca426,https://a.espncdn.com/i/headshots/cricket/players/full/23cca426.png,https://www.espncricinfo.com/cricketers/of-smith-23cca426
2022,P Simran Singh,9418198b,Punjab Kings,1,14,11,1,14.0,127.27,2,0,0,,0,0,,,0,,14,7,7,0,50.0,14,9418198b,https://a.espncdn.com/i/headshots/cricket/players/full/9418198b.png,https://www.espncricinfo.com/cricketers/p-simran-singh-9418198b
2022,PBB Rajapaksa,6c882e9a,Punjab Kings,9,206,128,9,22.89,160.94,16,13,0,,0,0,,,0,,14,7,7,0,50.0,14,6c882e9a,https://a.espncdn.com/i/headshots/cricket/players/full/6c882e9a.png,https://www.espncricinfo.com/cricketers/pbb-rajapaksa-6c882e9a
2022,PH Solanki,c695b423,Chennai Super Kings,2,0,0,0,,,0,0,36,6.0,38,2,18.0,6.33,11,30.56,14,4,10,0,28.57,8,c695b423,https://a.espncdn.com/i/headshots/cricket/players/full/c695b423.png,https://www.espncricinfo.com/cricketers/ph-solanki-c695b423
2022,PJ Cummins,ded9240e,Kolkata Knight Riders,5,63,23,4,15.75,273.91,5,6,119,19.83,212,7,17.0,10.69,33,27.73,14,6,8,0,42.86,12,ded9240e,https://a.espncdn.com/i/headshots/cricket/players/full/ded9240e.png,https://www.espncricinfo.com/cricketers/pj-cummins-ded9240e
2022,PJ Sangwan,9fc0ef64,Gujarat Titans,3,2,5,1,2.0,40.0,0,0,54,9.0,65,3,18.0,7.22,21,38.89,16,12,4,0,75.0,24,9fc0ef64,https://a.espncdn.com/i/headshots/cricket/players/full/9fc0ef64.png,https://www.espncricinfo.com/cricketers/pj-sangwan-9fc0ef64
2022,PK Garg,bb965e9a,Sunrisers Hyderabad,2,46,33,2,23.0,139.39,4,2,0,,0,0,,,0,,14,6,8,0,42.86,12,bb965e9a,https://a.espncdn.com/i/headshots/cricket/players/full/bb965e9a.png,https://www.espncricinfo.com/cricketers/pk-garg-bb965e9a
2022,PN Mankad,663b5e34,Punjab Kings,1,4,1,0,,400.0,1,0,0,,0,0,,,0,,14,7,7,0,50.0,14,663b5e34,https://a.espncdn.com/i/headshots/cricket/players/full/663b5e34.png,https://www.espncricinfo.com/cricketers/pn-mankad-663b5e34
2022,PP Shaw,8b3e9c7c,Delhi Capitals,10,283,184,10,28.3,153.8,37,10,0,,0,0,,,0,,14,7,7,0,50.0,14,8b3e9c7c,https://a.espncdn.com/i/headshots/cricket/players/full/8b3e9c7c.png,https://www.espncricinfo.com/cricketers/pp-shaw-8b3e9c7c
2022,PVD Chameera,327b58d3,Lucknow Super Giants,12,43,28,3,14.33,153.57,3,3,264,44.0,384,9,29.33,8.73,117,44.32,15,9,6,0,60.0,18,327b58d3,https://a.espncdn.com/i/headshots/cricket/players/full/327b58d3.png,https://www.espncricinfo.com/cricketers/pvd-chameera-327b58d3
2022,PWH de Silva,a97c8ec2,Royal Challengers Bangalore,16,38,43,7,5.43,88.37,4,1,342,57.0,430,26,13.15,7.54,137,40.06,16,9,7,0,56.25,18,a97c8ec2,https://a.espncdn.com/i/headshots/cricket/players/full/a97c8ec2.png,https://www.espncricinfo.com/cricketers/pwh-de-silva-a97c8ec2
2022,Q de Kock,372455c4,Lucknow Super Giants,15,508,340,15,33.87,149.41,47,23,0,,0,0,,,0,,15,9,6,0,60.0,18,372455c4,https://a.espncdn.com/i/headshots/cricket/players/full/372455c4.png,https://www.espncricinfo.com/cricketers/q-de-kock-372455c4
2022,R Ashwin,495d42a5,Rajasthan Royals,17,191,134,9,21.22,142.54,14,9,402,67.0,503,12,33.5,7.51,119,29.6,17,10,7,0,58.82,20,495d42a5,https://a.espncdn.com/i/headshots/cricket/players/full/495d42a5.png,https://www.espncricinfo.com/cricketers/r-ashwin-495d42a5
2022,R Dhawan,26a85969,Punjab Kings,6,37,40,2,18.5,92.5,4,2,114,19.0,156,6,19.0,8.21,31,27.19,14,7,7,0,50.0,14,26a85969,https://a.espncdn.com/i/headshots/cricket/players/full/26a85969.png,https://www.espncricinfo.com/cricketers/r-dhawan-26a85969
2022,R Parag,04a418e8,Rajasthan Royals,17,183,132,11,16.64,138.64,11,10,24,4.0,59,1,24.0,14.75,3,12.5,17,10,7,0,58.82,20,04a418e8,https://a.espncdn.com/i/headshots/cricket/players/full/04a418e8.png,https://www.espncricinfo.com/cricketers/r-parag-04a418e8
2022,R Powell,650d5e49,Delhi Capitals,14,250,167,11,22.73,149.7,10,22,6,1.0,17,0,,17.0,0,0.0,14,7,7,0,50.0,14,650d5e49,https://a.espncdn.com/i/headshots/cricket/players/full/650d5e49.png,https://www.espncricinfo.com/cricketers/r-powell-650d5e49
2022,R Sai Kishore,c7a995d3,Gujarat Titans,5,0,0,0,,,0,0,96,16.0,121,6,16.0,7.56,26,27.08,16,12,4,0,75.0,24,c7a995d3,https://a.espncdn.com/i/headshots/cricket/players/full/c7a995d3.png,https://www.espncricinfo.com/cricketers/r-sai-kishore-c7a995d3
2022,R Sanjay Yadav,33ffc3dd,Mumbai Indians,1,0,2,1,0.0,0.0,0,0,12,2.0,23,0,,11.5,6,50.0,14,4,10,0,28.57,8,33ffc3dd,https://a.espncdn.com/i/headshots/cricket/players/full/33ffc3dd.png,https://www.espncricinfo.com/cricketers/r-sanjay-yadav-33ffc3dd
2022,R Shepherd,c5aef772,Sunrisers Hyderabad,3,58,40,3,19.33,145.0,2,5,54,9.0,98,3,18.0,10.89,23,42.59,14,6,8,0,42.86,12,c5aef772,https://a.espncdn.com/i/headshots/cricket/players/full/c5aef772.png,https://www.espncricinfo.com/cricketers/r-shepherd-c5aef772
2022,R Tewatia,39a2dfa8,Gujarat Titans,16,217,147,7,31.0,147.62,22,9,36,6.0,76,0,,12.67,6,16.67,16,12,4,0,75.0,24,39a2dfa8,https://a.espncdn.com/i/headshots/cricket/players/full/39a2dfa8.png,https://www.espncricinfo.com/cricketers/r-tewatia-39a2dfa8
2022,RA Bawa,ba6b2f91,Punjab Kings,2,11,14,2,5.5,78.57,1,0,0,,0,0,,,0,,14,7,7,0,50.0,14,ba6b2f91,https://a.espncdn.com/i/headshots/cricket/players/full/ba6b2f91.png,https://www.espncricinfo.com/cricketers/ra-bawa-ba6b2f91
2022,RA Jadeja,fe93fd9d,Chennai Super Kings,10,116,98,8,14.5,118.37,6,5,198,33.0,248,5,39.6,7.52,64,32.32,14,4,10,0,28.57,8,fe93fd9d,https://a.espncdn.com/i/headshots/cricket/players/full/fe93fd9d.png,https://www.espncricinfo.com/cricketers/ra-jadeja-fe93fd9d
2022,RA Tripathi,77255a9e,Sunrisers Hyderabad,14,413,260,12,34.42,158.85,40,20,0,,0,0,,,0,,14,6,8,0,42.86,12,77255a9e,https://a.espncdn.com/i/headshots/cricket/players/full/77255a9e.png,https://www.espncricinfo.com/cricketers/ra-tripathi-77255a9e
2022,RD Chahar,2ed569a0,Punjab Kings,13,77,68,7,11.0,113.24,7,4,280,46.67,360,14,20.0,7.71,97,34.64,14,7,7,0,50.0,14,2ed569a0,https://a.espncdn.com/i/headshots/cricket/players/full/2ed569a0.png,https://www.espncricinfo.com/cricketers/rd-chahar-2ed569a0
2022,RD Gaikwad,45a43fe2,Chennai Super Kings,14,368,289,14,26.29,127.34,33,14,0,,0,0,,,0,,14,4,10,0,28.57,8,45a43fe2,https://a.espncdn.com/i/headshots/cricket/players/full/45a43fe2.png,https://www.espncricinfo.com/cricketers/rd-gaikwad-45a43fe2
2022,RG Sharma,740742ef,Mumbai Indians,14,268,222,14,19.14,120.72,28,13,0,,0,0,,,0,,14,4,10,0,28.57,8,740742ef,https://a.espncdn.com/i/headshots/cricket/players/full/740742ef.png,https://www.espncricinfo.com/cricketers/rg-sharma-740742ef
2022,RK Singh,0a509d6b,Kolkata Knight Riders,7,174,117,5,34.8,148.72,17,7,0,,0,0,,,0,,14,6,8,0,42.86,12,0a509d6b,https://a.espncdn.com/i/headshots/cricket/players/full/0a509d6b.png,https://www.espncricinfo.com/cricketers/rk-singh-0a509d6b
2022,RM Patidar,c740ea83,Royal Challengers Bangalore,8,333,217,6,55.5,153.46,27,18,0,,0,0,,,0,,16,9,7,0,56.25,18,c740ea83,https://a.espncdn.com/i/headshots/cricket/players/full/c740ea83.png,https://www.espncricinfo.com/cricketers/rm-patidar-c740ea83
2022,RP Meredith,64775749,Mumbai Indians,8,0,1,1,0.0,0.0,0,0,168,28.0,236,8,21.0,8.43,71,42.26,14,4,10,0,28.57,8,64775749,https://a.espncdn.com/i/headshots/cricket/players/full/64775749.png,https://www.espncricinfo.com/cricketers/rp-meredith-64775749
2022,RR Pant,919a3be2,Delhi Capitals,14,340,222,13,26.15,153.15,35,16,0,,0,0,,,0,,14,7,7,0,50.0,14,919a3be2,https://a.espncdn.com/i/headshots/cricket/players/full/919a3be2.png,https://www.espncricinfo.com/cricketers/rr-pant-919a3be2
2022,RV Patel,60500956,Delhi Capitals,2,6,3,1,6.0,200.0,0,1,0,,0,0,,,0,,14,7,7,0,50.0,14,60500956,https://a.espncdn.com/i/headshots/cricket/players/full/60500956.png,https://www.espncricinfo.com/cricketers/rv-patel-60500956
2022,RV Uthappa,1c17e270,Chennai Super Kings,12,230,170,11,20.91,135.29,19,14,0,,0,0,,,0,,14,4,10,0,28.57,8,1c17e270,https://a.espncdn.com/i/headshots/cricket/players/full/1c17e270.png,https://www.espncricinfo.com/cricketers/rv-uthappa-1c17e270
2022,Ramandeep Singh,be24ead0,Mumbai Indians,5,45,39,2,22.5,115.38,3,1,36,6.0,54,6,6.0,9.0,12,33.33,14,4,10,0,28.57,8,be24ead0,https://a.espncdn.com/i/headshots/cricket/players/full/be24ead0.png,https://www.espncricinfo.com/cricketers/ramandeep-singh-be24ead0
2022,Rashid Khan,5f547c8b,Gujarat Titans,16,91,44,4,22.75,206.82,3,9,383,63.83,421,19,20.16,6.6,123,32.11,16,12,4,0,75.0,24,5f547c8b,https://a.espncdn.com/i/headshots/cricket/players/full/5f547c8b.png,https://www.espncricinfo.com/cricketers/rashid-khan-5f547c8b
2022,Rasikh Salam,b8527c3d,Kolkata Knight Riders,2,7,6,1,7.0,116.67,1,0,24,4.0,28,0,,7.0,8,33.33,14,6,8,0,42.86,12,b8527c3d,https://a.espncdn.com/i/headshots/cricket/players/full/b8527c3d.png,https://www.espncricinfo.com/cricketers/rasikh-salam-b8527c3d
2022,Ravi Bishnoi,df064e1a,Lucknow Super Giants,14,0,1,0,,0.0,0,0,324,54.0,456,13,24.92,8.44,110,33.95,15,9,6,0,60.0,18,df064e1a,https://a.espncdn.com/i/headshots/cricket/players/full/df064e1a.png,https://www.espncricinfo.com/cricketers/ravi-bishnoi-df064e1a
2022,S Dhawan,0a476045,Punjab Kings,14,460,372,12,38.33,123.66,47,12,0,,0,0,,,0,,14,7,7,0,50.0,14,0a476045,https://a.espncdn.com/i/headshots/cricket/players/full/0a476045.png,https://www.espncricinfo.com/cricketers/s-dhawan-0a476045
2022,S Dube,a4e37e47,Chennai Super Kings,11,289,184,9,32.11,157.07,22,16,12,2.0,36,0,,18.0,0,0.0,14,4,10,0,28.57,8,a4e37e47,https://a.espncdn.com/i/headshots/cricket/players/full/a4e37e47.png,https://www.espncricinfo.com/cricketers/s-dube-a4e37e47
2022,S Gopal,7a8bd078,Sunrisers Hyderabad,1,9,7,0,,128.57,2,0,18,3.0,34,1,18.0,11.33,7,38.89,14,6,8,0,42.86,12,7a8bd078,https://a.espncdn.com/i/headshots/cricket/players/full/7a8bd078.png,https://www.espncricinfo.com/cricketers/s-gopal-7a8bd078
2022,S Kaul,dcf81436,Royal Challengers Bangalore,1,0,0,0,,,0,0,24,4.0,43,0,,10.75,6,25.0,16,9,7,0,56.25,18,dcf81436,https://a.espncdn.com/i/headshots/cricket/players/full/dcf81436.png,https://www.espncricinfo.com/cricketers/s-kaul-dcf81436
2022,SA Abbott,1a2676c5,Sunrisers Hyderabad,1,7,5,1,7.0,140.0,0,1,24,4.0,47,1,24.0,11.75,7,29.17,14,6,8,0,42.86,12,1a2676c5,https://a.espncdn.com/i/headshots/cricket/players/full/1a2676c5.png,https://www.espncricinfo.com/cricketers/sa-abbott-1a2676c5
2022,SA Yadav,271f83cd,Mumbai Indians,8,303,206,8,37.88,147.09,23,16,0,,0,0,,,0,,14,4,10,0,28.57,8,271f83cd,https://a.espncdn.com/i/headshots/cricket/players/full/271f83cd.png,https://www.espncricinfo.com/cricketers/sa-yadav-271f83cd
2022,SE Rutherford,d014d5ac,Royal Challengers Bangalore,3,33,50,2,16.5,66.0,1,1,0,,0,0,,,0,,16,9,7,0,56.25,18,d014d5ac,https://a.espncdn.com/i/headshots/cricket/players/full/d014d5ac.png,https://www.espncricinfo.com/cricketers/se-rutherford-d014d5ac
2022,SN Khan,f088b960,Delhi Capitals,6,91,67,3,30.33,135.82,9,2,0,,0,0,,,0,,14,7,7,0,50.0,14,f088b960,https://a.espncdn.com/i/headshots/cricket/players/full/f088b960.png,https://www.espncricinfo.com/cricketers/sn-khan-f088b960
2022,SN Thakur,1abb78f8,Delhi Capitals,14,120,87,8,15.0,137.93,7,7,290,48.33,473,15,19.33,9.79,101,34.83,14,7,7,0,50.0,14,1abb78f8,https://a.espncdn.com/i/headshots/cricket/players/full/1abb78f8.png,https://www.espncricinfo.com/cricketers/sn-thakur-1abb78f8
2022,SO Hetmyer,48a1d7b7,Rajasthan Royals,15,314,204,7,44.86,153.92,21,21,0,,0,0,,,0,,17,10,7,0,58.82,20,48a1d7b7,https://a.espncdn.com/i/headshots/cricket/players/full/48a1d7b7.png,https://www.espncricinfo.com/cricketers/so-hetmyer-48a1d7b7
2022,SP Jackson,acc1aeda,Kolkata Knight Riders,5,23,26,4,5.75,88.46,0,1,0,,0,0,,,0,,14,6,8,0,42.86,12,acc1aeda,https://a.espncdn.com/i/headshots/cricket/players/full/acc1aeda.png,https://www.espncricinfo.com/cricketers/sp-jackson-acc1aeda
2022,SP Narine,9d430b40,Kolkata Knight Riders,14,71,40,7,10.14,177.5,6,6,336,56.0,312,9,37.33,5.57,138,41.07,14,6,8,0,42.86,12,9d430b40,https://a.espncdn.com/i/headshots/cricket/players/full/9d430b40.png,https://www.espncricinfo.com/cricketers/sp-narine-9d430b40
2022,SS Iyer,85ec8e33,Kolkata Knight Riders,14,401,298,13,30.85,134.56,41,11,6,1.0,7,0,,7.0,4,66.67,14,6,8,0,42.86,12,85ec8e33,https://a.espncdn.com/i/headshots/cricket/players/full/85ec8e33.png,https://www.espncricinfo.com/cricketers/ss-iyer-85ec8e33
2022,SS Prabhudessai,9385de2e,Royal Challengers Bangalore,5,67,58,5,13.4,115.52,7,2,0,,0,0,,,0,,16,9,7,0,56.25,18,9385de2e,https://a.espncdn.com/i/headshots/cricket/players/full/9385de2e.png,https://www.espncricinfo.com/cricketers/ss-prabhudessai-9385de2e
2022,SV Samson,a4cc73aa,Rajasthan Royals,17,458,311,16,28.62,147.27,43,26,0,,0,0,,,0,,17,10,7,0,58.82,20,a4cc73aa,https://a.espncdn.com/i/headshots/cricket/players/full/a4cc73aa.png,https://www.espncricinfo.com/cricketers/sv-samson-a4cc73aa
2022,SW Billings,c16d4035,Kolkata Knight Riders,8,169,137,7,24.14,123.36,9,10,0,,0,0,,,0,,14,6,8,0,42.86,12,c16d4035,https://a.espncdn.com/i/headshots/cricket/players/full/c16d4035.png,https://www.espncricinfo.com/cricketers/sw-billings-c16d4035
2022,Sandeep Sharma,ce820073,Punjab Kings,5,0,0,0,,,0,0,120,20.0,153,2,60.0,7.65,58,48.33,14,7,7,0,50.0,14,ce820073,https://a.espncdn.com/i/headshots/cricket/players/full/ce820073.png,https://www.espncricinfo.com/cricketers/sandeep-sharma-ce820073
2022,Shahbaz Ahmed,f9e6e7ef,Royal Challengers Bangalore,16,219,179,8,27.38,122.35,14,9,210,35.0,336,4,52.5,9.6,56,26.67,16,9,7,0,56.25,18,f9e6e7ef,https://a.espncdn.com/i/headshots/cricket/players/full/f9e6e7ef.png,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-f9e6e7ef
2022,Shashank Singh,26989d80,Sunrisers Hyderabad,10,69,47,4,17.25,146.81,5,4,12,2.0,20,0,,10.0,1,8.33,14,6,8,0,42.86,12,26989d80,https://a.espncdn.com/i/headshots/cricket/players/full/26989d80.png,https://www.espncricinfo.com/cricketers/shashank-singh-26989d80
2022,Shivam Mavi,c38d3503,Kolkata Knight Riders,6,3,7,2,1.5,42.86,0,0,132,22.0,227,5,26.4,10.32,47,35.61,14,6,8,0,42.86,12,c38d3503,https://a.espncdn.com/i/headshots/cricket/players/full/c38d3503.png,https://www.espncricinfo.com/cricketers/shivam-mavi-c38d3503
2022,Shubman Gill,b4b99816,Gujarat Titans,16,483,362,15,32.2,133.43,51,11,0,,0,0,,,0,,16,12,4,0,75.0,24,b4b99816,https://a.espncdn.com/i/headshots/cricket/players/full/b4b99816.png,https://www.espncricinfo.com/cricketers/shubman-gill-b4b99816
2022,Simarjeet Singh,30df8c66,Chennai Super Kings,6,7,8,1,7.0,87.5,0,0,108,18.0,138,4,27.0,7.67,55,50.93,14,4,10,0,28.57,8,30df8c66,https://a.espncdn.com/i/headshots/cricket/players/full/30df8c66.png,https://www.espncricinfo.com/cricketers/simarjeet-singh-30df8c66
