season,bowler,matches,balls,runs_conceded,wickets,dot_balls,fours_conceded,sixes_conceded,overs,economy,dot_ball_pct
2016,MP Stoinis,6,120,165,9,35,20,4,20.0,8.25,29.17
2016,MR Marsh,3,54,44,4,28,3,1,9.0,4.89,51.85
2016,Mohammed Shami,8,151,235,8,39,27,8,25.17,9.34,25.83
2016,Mustafizur Rahman,16,366,411,19,137,32,10,61.0,6.74,37.43
2016,N Rana,1,6,3,0,3,0,0,1.0,3.0,50.0
2016,NLTC Perera,11,199,323,10,56,35,11,33.17,9.74,28.14
2016,NM Coulter-Nile,4,90,111,4,37,16,1,15.0,7.4,41.11
2016,P Kumar,16,309,383,10,132,47,9,51.5,7.44,42.72
2016,P Negi,5,54,84,2,11,9,2,9.0,9.33,20.37
2016,P Sahu,5,105,144,3,24,11,5,17.5,8.23,22.86
2016,PJ Sangwan,2,24,48,0,9,5,3,4.0,12.0,37.5
2016,PP Chawla,10,188,239,10,70,14,11,31.33,7.63,37.23
2016,PV Tambe,7,96,142,5,26,11,6,16.0,8.88,27.08
2016,Parvez Rasool,4,84,129,1,22,14,4,14.0,9.21,26.19
2016,R Ashwin,14,264,299,11,93,22,10,44.0,6.8,35.23
2016,R Bhatia,10,204,240,6,54,9,11,34.0,7.06,26.47
2016,R Dhawan,2,42,53,2,12,5,1,7.0,7.57,28.57
2016,R Sathish,3,36,57,2,8,2,4,6.0,9.5,22.22
2016,R Vinay Kumar,3,54,61,4,25,7,2,9.0,6.78,46.3
2016,RA Jadeja,14,241,305,9,71,16,14,40.17,7.59,29.46
2016,RP Singh,4,72,107,3,29,6,9,12.0,8.92,40.28
2016,S Aravind,9,175,205,11,65,22,6,29.17,7.03,37.14
2016,S Gopal,1,18,18,0,4,1,0,3.0,6.0,22.22
2016,S Kaushik,7,138,188,6,48,15,9,23.0,8.17,34.78
2016,S Ladda,1,12,21,0,3,2,1,2.0,10.5,25.0
2016,S Nadeem,4,90,126,3,31,9,6,15.0,8.4,34.44
2016,SB Jakati,6,120,175,2,30,12,9,20.0,8.75,25.0
2016,SK Raina,4,60,81,0,15,8,2,10.0,8.1,25.0
2016,SM Boland,2,42,53,3,14,6,1,7.0,7.57,33.33
2016,SP Narine,11,256,294,13,109,26,11,42.67,6.89,42.58
2016,SR Watson,16,339,463,23,121,45,18,56.5,8.19,35.69
2016,STR Binny,11,102,132,1,28,16,1,17.0,7.76,27.45
2016,Sachin Baby,2,10,8,3,5,1,0,1.67,4.8,50.0
2016,Sandeep Sharma,13,276,335,17,118,32,12,46.0,7.28,42.75
2016,Shakib Al Hasan,8,168,218,5,52,18,8,28.0,7.79,30.95
2016,T Shamsi,4,96,147,3,26,13,7,16.0,9.19,27.08
2016,TA Boult,1,24,37,1,11,8,0,4.0,9.25,45.83
2016,TG Southee,11,258,319,9,99,33,7,43.0,7.42,38.37
2016,UT Yadav,8,138,202,12,42,18,9,23.0,8.78,30.43
2016,V Kohli,1,6,11,0,1,0,1,1.0,11.0,16.67
2016,VR Aaron,8,142,214,2,48,20,9,23.67,9.04,33.8
2016,YK Pathan,4,36,31,1,14,1,1,6.0,5.17,38.89
2016,YS Chahal,13,295,384,22,100,33,15,49.17,7.81,33.9
2016,Yuvraj Singh,5,37,51,0,7,2,2,6.17,8.27,18.92
2016,Z Khan,12,262,324,12,111,39,7,43.67,7.42,42.37
2017,A Choudhary,5,101,137,5,42,13,6,16.83,8.14,41.58
2017,A Mishra,13,221,307,10,75,21,17,36.83,8.33,33.94
2017,A Nehra,6,127,192,10,47,28,4,21.17,9.07,37.01
2017,A Zampa,6,119,160,7,38,8,9,19.83,8.07,31.93
2017,AB Dinda,3,60,114,2,21,10,8,10.0,11.4,35.0
2017,AD Mathews,2,30,55,0,3,2,4,5.0,11.0,10.0
2017,AF Milne,4,84,128,4,25,17,3,14.0,9.14,29.76
2017,AJ Tye,6,126,139,12,44,11,4,21.0,6.62,34.92
2017,AR Patel,14,288,356,15,82,17,17,48.0,7.42,28.47
2017,AS Rajpoot,5,84,104,4,27,10,4,14.0,7.43,32.14
2017,Ankit Sharma,1,6,16,0,1,2,1,1.0,16.0,16.67
2017,Ankit Soni,6,109,141,4,37,8,7,18.17,7.76,33.94
2017,Anureet Singh,1,12,26,0,2,5,0,2.0,13.0,16.67
2017,Avesh Khan,1,24,23,1,11,2,1,4.0,5.75,45.83
2017,B Kumar,13,290,333,26,109,34,8,48.33,6.89,37.59
2017,B Stanlake,1,24,40,0,5,2,3,4.0,10.0,20.83
2017,BA Stokes,12,264,305,14,108,30,11,44.0,6.93,40.91
2017,BB Sran,1,12,28,0,4,3,2,2.0,14.0,33.33
2017,BCJ Cutting,4,76,120,2,20,10,6,12.67,9.47,26.32
2017,Basil Thampi,12,268,414,15,76,40,17,44.67,9.27,28.36
2017,Bipul Sharma,7,98,127,3,28,5,7,16.33,7.78,28.57
2017,C de Grandhomme,9,96,129,4,33,11,5,16.0,8.06,34.38
2017,CH Morris,8,162,216,11,55,21,6,27.0,8.0,33.95
2017,CJ Anderson,8,113,177,4,20,13,8,18.83,9.4,17.7
2017,CJ Jordan,1,6,8,1,2,0,1,1.0,8.0,33.33
2017,CR Brathwaite,1,24,37,1,5,4,1,4.0,9.25,20.83
2017,CR Woakes,12,246,337,18,83,33,13,41.0,8.22,33.74
2017,DJ Hooda,3,24,42,2,7,3,3,4.0,10.5,29.17
2017,DL Chahar,3,42,72,1,12,12,1,7.0,10.29,28.57
2017,DR Smith,8,72,121,2,16,12,6,12.0,10.08,22.22
2017,DS Kulkarni,5,96,128,3,32,16,2,16.0,8.0,33.33
2017,DT Christian,13,240,289,12,74,20,9,40.0,7.22,30.83
2017,GJ Maxwell,8,114,124,7,38,8,3,19.0,6.53,33.33
2017,HH Pandya,12,150,194,6,44,16,6,25.0,7.76,29.33
2017,HV Patel,1,24,42,3,8,7,1,4.0,10.5,33.33
2017,Harbhajan Singh,10,222,242,8,88,18,10,37.0,6.54,39.64
2017,I Sharma,6,108,172,0,32,20,6,18.0,9.56,29.63
2017,IK Pathan,1,12,26,2,4,2,2,2.0,13.0,33.33
2017,Imran Tahir,12,282,364,19,94,20,20,47.0,7.74,33.33
2017,Iqbal Abdulla,1,12,18,0,3,1,1,2.0,9.0,25.0
2017,J Yadav,2,36,41,0,13,2,2,6.0,6.83,36.11
2017,JD Unadkat,12,275,318,27,119,23,17,45.83,6.94,43.27
2017,JJ Bumrah,15,342,409,22,116,33,9,57.0,7.18,33.92
2017,JP Faulkner,8,163,268,11,36,27,10,27.17,9.87,22.09
2017,K Rabada,6,128,174,8,48,20,5,21.33,8.16,37.5
2017,KA Pollard,1,11,29,0,0,1,3,1.83,15.82,0.0
2017,KC Cariappa,4,90,123,4,22,12,2,15.0,8.2,24.44
2017,KH Pandya,13,240,267,10,73,18,7,40.0,6.68,30.42
2017,KV Sharma,8,172,190,13,70,11,9,28.67,6.63,40.7
2017,Kuldeep Yadav,10,222,310,10,66,16,17,37.0,8.38,29.73
2017,LH Ferguson,4,78,84,5,40,9,4,13.0,6.46,51.28
2017,MC Henriques,11,138,225,2,27,22,8,23.0,9.78,19.57
2017,MG Johnson,5,120,135,9,55,16,3,20.0,6.75,45.83
2017,MJ Henry,2,30,70,2,7,7,5,5.0,14.0,23.33
2017,MJ McClenaghan,13,300,461,19,111,52,20,50.0,9.22,37.0
2017,MM Patel,2,42,57,1,10,6,1,7.0,8.14,23.81
2017,MM Sharma,14,274,406,13,87,38,18,45.67,8.89,31.75
2017,MN Samuels,2,18,34,0,5,1,3,3.0,11.33,27.78
2017,MP Stoinis,5,63,104,2,10,6,6,10.5,9.9,15.87
2017,Mohammad Nabi,2,42,45,1,19,3,2,7.0,6.43,45.24
2017,Mohammed Shami,8,156,230,8,55,26,8,26.0,8.85,35.26
2017,Mohammed Siraj,5,120,180,10,43,19,8,20.0,9.0,35.83
2017,Mustafizur Rahman,1,16,33,0,3,3,2,2.67,12.38,18.75
2017,NB Singh,2,24,14,1,13,2,0,4.0,3.5,54.17
2017,NM Coulter-Nile,8,170,220,16,70,28,6,28.33,7.76,41.18
2017,P Kumar,5,87,127,6,38,18,3,14.5,8.76,43.68
2017,P Negi,11,187,187,15,77,7,10,31.17,6.0,41.18
2017,PJ Cummins,11,253,333,15,75,33,9,42.17,7.9,29.64
2017,PJ Sangwan,5,108,179,6,44,25,7,18.0,9.94,40.74
2017,PP Chawla,5,96,145,5,29,12,7,16.0,9.06,30.21
2017,R Bhatia,3,42,53,2,9,1,3,7.0,7.57,21.43
2017,R Tewatia,3,54,48,3,23,1,3,9.0,5.33,42.59
2017,R Vinay Kumar,1,18,28,2,6,3,1,3.0,9.33,33.33
2017,RA Jadeja,12,228,348,5,57,29,15,38.0,9.16,25.0
2017,RA Tripathi,1,6,12,0,0,2,0,1.0,12.0,0.0
2017,RD Chahar,2,42,54,2,16,4,3,7.0,7.71,38.1
2017,Rashid Khan,13,300,330,17,110,23,12,50.0,6.6,36.67
2017,S Aravind,10,183,268,5,58,25,12,30.5,8.79,31.69
2017,S Badree,7,150,186,9,62,18,8,25.0,7.44,41.33
2017,S Kaul,9,190,269,13,57,20,13,31.67,8.49,30.0
2017,S Kaushik,2,42,63,0,11,3,4,7.0,9.0,26.19
2017,S Nadeem,6,83,104,5,35,10,5,13.83,7.52,42.17
2017,SB Jakati,1,12,22,0,2,2,1,2.0,11.0,16.67
2017,SK Raina,6,72,102,1,20,5,6,12.0,8.5,27.78
2017,SL Malinga,11,245,327,10,85,24,16,40.83,8.01,34.69
2017,SN Thakur,12,229,301,13,85,39,5,38.17,7.89,37.12
2017,SP Narine,14,330,361,12,126,36,6,55.0,6.56,38.18
2017,SR Watson,7,137,220,4,35,27,6,22.83,9.64,25.55
2017,SS Agarwal,1,24,42,1,7,3,3,4.0,10.5,29.17
2017,STR Binny,4,36,49,4,9,6,0,6.0,8.17,25.0
2017,Sandeep Sharma,13,288,386,17,115,43,14,48.0,8.04,39.93
2017,Shakib Al Hasan,1,18,31,0,5,5,1,3.0,10.33,27.78
2017,Swapnil Singh,4,42,60,1,7,0,4,7.0,8.57,16.67
2017,T Natarajan,6,76,109,2,24,9,5,12.67,8.61,31.58
2017,TA Boult,5,119,172,4,45,23,5,19.83,8.67,37.82
2017,TG Southee,3,60,90,3,21,9,4,10.0,9.0,35.0
2017,TM Head,5,48,81,3,7,3,5,8.0,10.12,14.58
2017,TS Mills,4,83,111,4,34,12,5,13.83,8.02,40.96
2017,Tejas Baroka,1,21,33,0,6,2,2,3.5,9.43,28.57
2017,UT Yadav,14,291,394,18,117,44,17,48.5,8.12,40.21
2017,VR Aaron,6,120,154,7,51,20,4,20.0,7.7,42.5
2017,Washington Sundar,10,180,183,9,81,17,6,30.0,6.1,45.0
2017,YK Pathan,3,18,26,1,7,3,1,3.0,8.67,38.89
2017,YS Chahal,12,237,302,13,82,16,17,39.5,7.65,34.6
2017,Yuvraj Singh,2,12,22,2,2,1,2,2.0,11.0,16.67
2017,Z Khan,10,217,278,9,63,28,7,36.17,7.69,29.03
2007/08,A Kumble,10,230,294,8,85,27,14,38.33,7.67,36.96
2007/08,A Mishra,6,119,134,11,42,4,8,19.83,6.76,35.29
2007/08,A Nehra,14,269,336,14,120,47,8,44.83,7.49,44.61
2007/08,A Nel,1,18,31,1,7,3,2,3.0,10.33,38.89
2007/08,A Symonds,3,41,94,0,9,6,9,6.83,13.76,21.95
2007/08,AA Noffke,1,24,35,1,6,2,2,4.0,8.75,25.0
2007/08,AB Agarkar,9,156,195,8,66,21,8,26.0,7.5,42.31
2007/08,AB Dinda,12,234,245,11,116,38,1,39.0,6.28,49.57
2007/08,AD Mascarenhas,1,24,27,2,8,3,0,4.0,6.75,33.33
2007/08,AM Nayar,5,42,67,1,14,3,6,7.0,9.57,33.33
2007/08,Abdur Razzak,1,12,23,0,5,3,1,2.0,11.5,41.67
2007/08,B Akhil,6,104,132,3,34,10,6,17.33,7.62,32.69
2007/08,B Geeves,2,48,90,2,15,17,1,8.0,11.25,31.25
2007/08,B Lee,4,96,109,5,44,16,2,16.0,6.81,45.83
2007/08,BAW Mendis,1,24,24,1,9,3,0,4.0,6.0,37.5
2007/08,CK Kapugedera,3,17,49,0,0,5,3,2.83,17.29,0.0
2007/08,CL White,1,6,22,0,0,2,2,1.0,22.0,0.0
2007/08,CRD Fernando,5,120,152,12,49,15,6,20.0,7.6,40.83
2007/08,D Kalyankrishna,3,48,85,2,10,8,4,8.0,10.62,20.83
2007/08,D Salunkhe,5,47,70,1,13,6,3,7.83,8.94,27.66
2007/08,DB Ravi Teja,1,12,19,1,3,0,2,2.0,9.5,25.0
2007/08,DJ Bravo,9,171,222,11,66,20,10,28.5,7.79,38.6
2007/08,DJ Hussey,5,78,129,3,24,8,9,13.0,9.92,30.77
2007/08,DJ Thornely,4,42,38,3,19,5,0,7.0,5.43,45.24
